,Unnamed: 0,이름,차량번호,링크,연식,주행거리,연료,배기량,색상,보증정보,가격,신차대비가격,옵션_선루프,옵션_파노라마선루프,옵션_열선앞,옵션_열선뒤,옵션_전방센서,옵션_후방센서,옵션_전방캠,옵션_후방캠,옵션_어라운드뷰,옵션_네비순정,보험이력등록,소유자변경횟수,사고상세_전손,사고상세_침수전손,사고상세_침수분손,사고상세_도난,보험_내차피해(횟수),보험_내차피해(가격),사고상세_타차가해(횟수),보험_타차피해(가격)
188,188,현대 제네시스 BH330  럭셔리,차량번호 360라2837,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162164&gubun=K,2009.10 (10년형),"96,000 km",가솔린,"3,342 cc (262마력)",흰색,만료,590만원,준비중,무,무,유,유,유,유,무,유,무,유,등록,8.0,1.0,0.0,0.0,0.0,6.0,"21,520,754",6.0,"12,546,912"
189,189,현대 제네시스 BH330  럭셔리,차량번호 66머8466,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162165&gubun=K,2009.06,"149,000 km",가솔린,"3,342 cc (262마력)",검정색,만료,360만원,준비중,무,무,유,유,무,유,무,유,무,무,등록,4.0,0.0,0.0,0.0,0.0,1.0,"774,539",2.0,"2,473,905"
190,190,현대 제네시스 쿠페  2.0 터보 R   ,차량번호 61주6027,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2122422&gubun=K,2009.05,"159,000 km",가솔린,"1,998 cc (210마력)",청색,불가,630만원,21,유,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
191,191,현대 제네시스 DH  G380 AWD 파이니스트 에디션   ,차량번호 395모3011,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163709&gubun=K,2014.02,"145,581 km",가솔린,"3,778 cc (315마력)",검정색,불가,"2,750만원",38,유,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
192,192,현대 더 뉴 제네시스 쿠페  2.0 터보 S   ,차량번호 31소0225,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2125304&gubun=K,2012.09,"82,970 km",가솔린,"1,998 cc (275마력)",진회색,불가,730만원,24,유,무,유,무,유,유,무,무,무,유,미등록,,,,,,,,,
193,193,현대 제네시스 쿠페  2.0 터보 R   ,차량번호 37노8071,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163530&gubun=K,2010.09,"159,803 km",가솔린,"1,998 cc (210마력)",흰색,불가,670만원,22,유,무,유,무,무,유,무,무,무,유,미등록,,,,,,,,,
194,194,현대 제네시스 BH330  프리미엄,차량번호 34무8523,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161053&gubun=K,2012.07 (13년형),"112,000 km",가솔린,"3,342 cc (300마력)",검정색,만료,720만원,14,무,무,유,유,유,유,무,유,무,유,등록,1.0,0.0,0.0,0.0,0.0,4.0,"12,400,184",1.0,"2,479,830"
195,195,현대 제네시스 BH380 로얄,차량번호 251소9722,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163246&gubun=K,2012.03,"95,000 km",가솔린,"3,778 cc (334마력)",흰색,만료,750만원,13,유,무,유,유,유,유,무,유,무,유,등록,8.0,1.0,0.0,0.0,0.0,4.0,"61,989,960",2.0,"3,904,543"
196,196,현대 제네시스  3.3 프리미엄 스페셜   ,차량번호 63오8325,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2134502&gubun=K,2012.06 (13년형),"160,211 km",가솔린,"3,342 cc (300마력)",검정색,불가,"1,040만원",19,무,무,유,유,유,유,유,유,무,유,미등록,,,,,,,,,
197,197,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 279부4283,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157273&gubun=K,2008.11 (09년형),"167,938 km",가솔린,"1,998 cc (210마력)",검정색,불가,620만원,23,유,무,유,무,무,유,무,무,무,무,미등록,,,,,,,,,
198,198,현대 제네시스 DH  G330 AWD 모던  ,차량번호 64러0787,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161663&gubun=K,2015.12 (16년형),"180,378 km",가솔린,"3,342 cc (282마력)",진회색,불가,"1,590만원",33,유,유,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
199,199,현대 더 뉴 제네시스 쿠페  2.0 터보 D  ,차량번호 11모7149,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2154698&gubun=K,2012.07,"142,000 km",가솔린,"1,998 cc (275마력)",회색,불가,"1,000만원",38,,,,,,,,,,,미등록,,,,,,,,,
200,200,현대 제네시스 DH G330  모던,차량번호 11소9227,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163648&gubun=K,2015.05 (16년형),"131,468 km",가솔린,"3,342 cc (282마력)",은색투톤,만료,"1,899만원",40,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,4.0,"2,980,135",0.0,0
201,201,현대 제네시스 BH330  그랜드 프라임팩,차량번호 34오2995,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163645&gubun=K,2011.01,"178,040 km",가솔린,"3,342 cc (262마력)",흰색,만료,650만원,준비중,,,,,,,,,,,등록,4.0,0.0,0.0,0.0,0.0,6.0,"3,835,736",3.0,"1,528,178"
202,202,현대 제네시스 BH380  럭셔리,차량번호 59누5247,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163646&gubun=K,2008.10 (09년형),"118,021 km",가솔린,"3,778 cc (290마력)",검정색,만료,790만원,16,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,2.0,"772,801",1.0,"1,721,520"
203,203,현대 제네시스 DH G330 AWD  프리미엄,차량번호 60수9085,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163649&gubun=K,2014.05 (15년형),"107,534 km",가솔린,"3,342 cc (282마력)",검정색,만료,"1,790만원",33,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,4.0,"2,699,975",0.0,0
204,204,현대 제네시스 쿠페 3.8  GT R,차량번호 28보9995,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2156043&gubun=K,2010.04,"132,053 km",가솔린,"3,778 cc (303마력)",흰색,만료,670만원,19,,,,,,,,,,,등록,5.0,0.0,0.0,0.0,0.0,7.0,"10,756,640",1.0,"979,373"
205,205,현대 제네시스 쿠페 2.0 터보 R,차량번호 106마3336,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158356&gubun=K,2009.04,"136,982 km",가솔린,"1,998 cc (210마력)",흰색,만료,450만원,15,,,,,,,,,,,등록,3.0,0.0,0.0,0.0,0.0,5.0,"4,298,090",5.0,"3,062,582"
206,206,현대 제네시스 쿠페  2.0 터보 R   ,차량번호 33모8681,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163626&gubun=K,2008.10 (09년형),"178,277 km",가솔린,"1,998 cc (210마력)",진회색,불가,785만원,26,유,무,무,무,무,유,무,유,무,무,미등록,,,,,,,,,
207,207,현대 제네시스 BH330 그랜드 프라임팩,차량번호 56러4341,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159009&gubun=K,2012.03,"285,000 km",가솔린,"3,342 cc (300마력)",은색,만료,410만원,8,유,무,무,유,유,유,무,유,무,무,등록,,,,,,,,,
208,208,현대 제네시스 BH330  모던,차량번호 31우3726,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160904&gubun=K,2012.09 (13년형),"387,000 km",가솔린,"3,342 cc (300마력)",검정색,만료,450만원,10,유,무,무,유,유,유,무,무,무,유,등록,,,,,,,,,
209,209,현대 제네시스 DH G330 AWD  프리미엄,차량번호 139버4734,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160905&gubun=K,2015.05 (16년형),"393,000 km",가솔린/LPG겸용,"3,342 cc (282마력)",은색,만료,"1,150만원",21,,,,,,,,,,,등록,,,,,,,,,
210,210,현대 제네시스 DH G330 AWD  모던,차량번호 27더4270,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163194&gubun=K,2014.06 (15년형),"180,000 km",가솔린,"3,342 cc (282마력)",은색,만료,"1,250만원",26,무,무,유,유,유,유,무,유,무,유,등록,,,,,,,,,
211,211,현대 제네시스 BH330  그랜드,차량번호 18누3969,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163252&gubun=K,2011.01,"281,000 km",가솔린,"3,342 cc (262마력)",검정색,만료,390만원,준비중,유,무,무,유,유,유,무,유,무,유,등록,,,,,,,,,
212,212,현대 제네시스  BH330 럭셔리  ,차량번호 41너9028,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162533&gubun=K,2011.04 (12년형),"170,000 km",가솔린,"3,342 cc (300마력)",흰색,불가,590만원,11,무,무,유,유,유,유,무,유,무,무,미등록,,,,,,,,,
213,213,현대 제네시스 DH G330 모던,차량번호 17오0307,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160333&gubun=K,2016.08,"90,247 km",가솔린,"3,342 cc (282마력)",검정색,만료,"1,749만원",37,무,무,유,유,무,유,무,유,무,유,등록,1.0,0.0,0.0,0.0,0.0,4.0,"6,400,856",1.0,"1,166,198"
214,214,현대 제네시스 DH G330 모던,차량번호 186저1334,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162597&gubun=K,2014.11 (15년형),"151,841 km",가솔린,"3,342 cc (282마력)",검정색,만료,"1,540만원",33,무,무,유,유,유,유,무,유,무,유,등록,1.0,0.0,0.0,0.0,0.0,4.0,"3,650,724",0.0,0
215,215,현대 제네시스 쿠페 2.0 터보 P,차량번호 68보7815,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162958&gubun=K,2009.02,"97,002 km",가솔린,"1,998 cc (210마력)",검정색,만료,520만원,19,유,무,유,무,무,무,무,유,무,무,등록,3.0,0.0,0.0,0.0,0.0,5.0,"4,418,948",1.0,"673,680"
216,216,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 40로4312,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157275&gubun=K,2008.11 (09년형),"173,453 km",가솔린,"1,998 cc (210마력)",검정색,불가,570만원,21,무,무,무,무,무,무,무,무,무,무,미등록,,,,,,,,,
217,217,현대 제네시스 쿠페  2.0 터보 D   ,차량번호 43보8544,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162829&gubun=K,2010.05,"160,820 km",가솔린,"1,998 cc (210마력)",주황색,불가,550만원,23,무,무,무,무,무,무,무,무,무,무,미등록,,,,,,,,,
218,218,현대 제네시스 DH G330 모던,차량번호 137머3249,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160441&gubun=K,2016.01,"119,000 km",가솔린,"3,342 cc (282마력)",검정색,만료,"1,860만원",40,유,유,무,무,무,무,무,무,무,무,등록,1.0,0.0,0.0,0.0,0.0,4.0,"3,816,814",1.0,"933,060"
219,219,현대 제네시스 쿠페 2.0 터보 P,차량번호 42저4709,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2156801&gubun=K,2009.12 (10년형),"160,425 km",가솔린,"1,998 cc (210마력)",흰색,만료,530만원,20,무,무,유,무,무,유,무,유,무,유,등록,1.0,0.0,0.0,0.0,0.0,2.0,"1,401,678",2.0,"1,537,898"
220,220,현대 제네시스 DH G380 AWD  익스클루시브,차량번호 56두1683,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160159&gubun=K,2014.01,"129,849 km",가솔린,"3,778 cc (315마력)",진회색,만료,"1,890만원",32,유,유,유,유,유,유,무,유,유,유,등록,1.0,0.0,0.0,0.0,0.0,4.0,"31,392,967",3.0,"41,539,742"
221,221,현대 제네시스 쿠페  3.8 GT R   ,차량번호 45루8006,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2138670&gubun=K,2010.10 (11년형),"142,977 km",가솔린,"3,778 cc (303마력)",검정색,불가,690만원,20,유,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
222,222,현대 제네시스  5 프라다   ,차량번호 41우2602,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2149511&gubun=K,2011.06 (12년형),"189,000 km",가솔린,"5,038 cc (430마력)",청색,불가,"2,050만원",25,유,무,유,유,유,유,유,유,무,유,미등록,,,,,,,,,
223,223,현대 제네시스 DH  G330 프리미엄   ,차량번호 64우1080,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161792&gubun=K,2014.08 (15년형),"214,000 km",가솔린,"3,342 cc (282마력)",검정색,불가,"1,790만원",34,무,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
224,224,현대 제네시스 DH 3.3 모던,차량번호 346구8694,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2141148&gubun=K,2015.07 (16년형),"223,668 km",가솔린,"3,342 cc (282마력)",검정색,만료,"1,280만원",27,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,4.0,"15,210,231",1.0,"5,645,140"
225,225,현대 제네시스 DH  G330 AWD 모던   ,차량번호 243모7976,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2163193&gubun=K,2014.09 (15년형),"256,652 km",가솔린,"3,342 cc (282마력)",검정색,불가,"1,590만원",33,무,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
226,226,현대 더 뉴 제네시스 쿠페  2.0 터보 S   ,차량번호 69저5629,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157191&gubun=K,2013.01,"72,150 km",가솔린,"1,998 cc (275마력)",진회색,불가,799만원,26,유,무,유,무,무,유,무,무,무,무,미등록,,,,,,,,,
227,227,현대 제네시스 BH330  럭셔리 프라임팩,차량번호 24거8526,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2162332&gubun=K,2009.06,"74,350 km",가솔린,"3,342 cc (262마력)",회색,만료,440만원,8,,,,,,,,,,,등록,,,,,,,,,
228,228,현대 제네시스 쿠페 3.8 GT P,차량번호 23저8963,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161958&gubun=K,2010.11 (11년형),"173,369 km",가솔린,"3,778 cc (303마력)",흰색,불가,"1,050만원",33,유,무,무,무,무,유,무,무,무,무,등록,,,,,,,,,
229,229,현대 제네시스 DH G330 AWD  모던,차량번호 49주4064,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2155171&gubun=K,2015.06 (16년형),"83,994 km",가솔린,"3,342 cc (282마력)",회색,만료,"1,930만원",40,,,,,,,,,,,등록,2.0,0.0,0.0,0.0,0.0,3.0,"6,252,490",2.0,"2,465,980"
230,230,현대 제네시스 쿠페 2.0 터보 P,차량번호 62머8568,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161894&gubun=K,2008.11 (09년형),"153,000 km",가솔린,"1,998 cc (210마력)",흰색,불가,490만원,18,유,무,유,무,무,유,무,무,무,무,등록,,,,,,,,,
231,231,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 42어5292,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159958&gubun=K,2010.01,"160,241 km",가솔린,"1,998 cc (210마력)",진회색,불가,670만원,25,유,무,무,무,무,유,무,유,무,무,등록,2.0,0.0,0.0,0.0,0.0,6.0,"3,623,852",1.0,"646,185"
232,232,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 157무1508,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160068&gubun=K,2009.10 (10년형),"117,325 km",가솔린,"1,998 cc (210마력)",검정색,불가,880만원,33,유,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
233,233,현대 제네시스  BH380 로얄   ,차량번호 12누7308,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2161026&gubun=K,2008.02,"222,917 km",가솔린,"3,778 cc (290마력)",파란색,불가,[계약],21,유,무,무,유,무,유,무,유,무,무,미등록,,,,,,,,,
234,234,현대 더 뉴 제네시스 쿠페  3.8 GT R   ,차량번호 35저0388,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160839&gubun=K,2014.02,"133,380 km",가솔린,"3,778 cc (350마력)",검정색,불가,"1,730만원",48,유,무,무,무,유,유,무,유,무,유,미등록,,,,,,,,,
235,235,현대 더 뉴 제네시스 쿠페  2.0 터보 S   ,차량번호 24무8680,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2145195&gubun=K,2012.05,"114,000 km",가솔린,"1,998 cc (275마력)",빨간색,불가,"1,630만원",54,유,무,무,무,유,유,무,무,무,무,미등록,,,,,,,,,
236,236,현대 제네시스 쿠페  3.8 GT RW   ,차량번호 21무4412,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158253&gubun=K,2010.04,"187,000 km",가솔린,"3,778 cc (303마력)",진회색,불가,650만원,18,유,무,유,무,무,유,무,무,무,유,미등록,,,,,,,,,
237,237,현대 제네시스 DH  G330 AWD 프리미엄   ,차량번호 56오2020,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2160608&gubun=K,2014.10 (15년형),"72,544 km",가솔린,"3,342 cc (282마력)",흰색,불가,"2,359만원",43,유,무,유,유,유,유,무,유,무,유,미등록,,,,,,,,,
238,238,현대 제네시스 쿠페 2.0 터보 D,차량번호 47노8319,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2159805&gubun=K,2009.09 (10년형),"70,600 km",가솔린,"1,998 cc (210마력)",흰색,불가,650만원,28,유,무,유,무,무,유,무,유,유,무,등록,,,,,,,,,
239,239,현대 제네시스 DH G330 모던,차량번호 65더4974,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2158293&gubun=K,2016.02,"77,000 km",가솔린,"3,342 cc (282마력)",검정색,불가,"2,400만원",51,무,유,무,무,무,무,무,무,무,무,등록,,,,,,,,,
240,240,현대 제네시스 BH380 로얄 VIP 팩,차량번호 10서6733,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157991&gubun=K,2008.05,"200,500 km",가솔린,"3,778 cc (290마력)",검정색,불가,700만원,11,유,무,유,유,유,유,유,유,무,유,등록,,,,,,,,,
241,241,현대 제네시스 DH  G380 AWD 프레스티지   ,차량번호 43무8657,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157557&gubun=K,2014.02,"115,927 km",가솔린,"3,778 cc (315마력)",검정색,불가,"2,250만원",35,무,유,유,유,유,유,유,유,유,유,미등록,,,,,,,,,
242,242,현대 제네시스 DH G330 AWD  모던,차량번호 11소8133,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2157211&gubun=K,2015.04 (16년형),"252,000 km",가솔린,"3,342 cc (282마력)",진회색,만료,"1,550만원",32,,,,,,,,,,,등록,,,,,,,,,
243,243,현대 제네시스 쿠페  3.8 GT R   ,차량번호 49머5825,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2153297&gubun=K,2010.08,"248,000 km",가솔린,"3,778 cc (303마력)",검정색,불가,590만원,17,,,,,,,,,,,미등록,,,,,,,,,
244,244,현대 더 뉴 제네시스 쿠페 2.0 터보 S,차량번호 24두0443,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2155846&gubun=K,2012.05,"205,000 km",가솔린,"1,998 cc (275마력)",빨간색,불가,930만원,31,유,무,유,무,유,유,무,유,무,유,등록,,,,,,,,,
245,245,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 22버5567,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2153132&gubun=K,2010.10 (11년형),"195,000 km",가솔린,"1,998 cc (210마력)",흰색 (핑크),불가,490만원,17,,,,,,,,,,,미등록,,,,,,,,,
246,246,현대 제네시스 쿠페  3.8 GT P   ,차량번호 51부1968,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2152601&gubun=K,2009.07 (10년형),"113,000 km",가솔린,"3,778 cc (303마력)",빨간색,불가,"1,190만원",39,무,무,유,무,무,유,무,유,무,무,미등록,,,,,,,,,
247,247,현대 더 뉴 제네시스 쿠페  2.0 터보 S   ,차량번호 15로4857,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2152602&gubun=K,2012.09,"90,000 km",가솔린,"1,998 cc (275마력)",진회색,불가,"1,290만원",43,유,무,유,무,유,유,무,무,무,유,미등록,,,,,,,,,
248,248,현대 제네시스 DH  G330 모던   ,차량번호 11부8789,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2123455&gubun=K,2015.06 (16년형),"192,394 km",가솔린,"3,342 cc (282마력)",검정색,불가,"1,450만원",31,무,무,유,무,무,유,무,유,무,유,미등록,,,,,,,,,
249,249,현대 제네시스  3.8 로얄 VIP 팩   ,차량번호 25저9437,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2149001&gubun=K,2008.03,"160,277 km",가솔린,"3,778 cc (290마력)",은색,불가,699만원,11,유,무,무,유,무,유,무,유,무,무,미등록,,,,,,,,,
250,250,현대 더 뉴 제네시스 쿠페  3.8 GT R   ,차량번호 05구4432,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2147008&gubun=K,2013.11 (14년형),"117,941 km",가솔린,"3,778 cc (350마력)",흰색,불가,"1,799만원",50,유,무,무,무,유,유,무,유,무,유,미등록,,,,,,,,,
251,251,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 62주4547,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2147093&gubun=K,2009.02,"152,000 km",가솔린,"1,998 cc (210마력)",진회색,불가,720만원,27,유,무,무,무,무,유,무,유,무,무,미등록,,,,,,,,,
252,252,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 51수3668,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2147007&gubun=K,2009.11 (10년형),"126,000 km",가솔린,"1,998 cc (210마력)",흰색,불가,790만원,29,유,무,무,무,무,유,무,무,무,무,미등록,,,,,,,,,
253,253,현대 제네시스 쿠페  2.0 터보 P   ,차량번호 15머6288,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2147006&gubun=K,2009.07 (10년형),"149,000 km",가솔린,"1,998 cc (210마력)",빨간색,불가,750만원,28,유,무,무,무,무,유,무,유,무,무,미등록,,,,,,,,,
254,254,현대 제네시스 쿠페  2.0 터보 D   ,차량번호 40무7541,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2147005&gubun=K,2009.06 (10년형),"163,858 km",가솔린,"1,998 cc (210마력)",흰색,불가,670만원,28,유,무,무,무,무,유,무,유,무,무,미등록,,,,,,,,,
255,255,현대 제네시스 쿠페  3.8 GT RW   ,차량번호 61모9244,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2140251&gubun=K,2011.02,"130,000 km",가솔린,"3,778 cc (303마력)",검정색,불가,990만원,27,유,무,무,무,무,유,무,무,무,유,미등록,,,,,,,,,
256,256,현대 제네시스 쿠페  3.8 GT RW   ,차량번호 01도6189,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2140250&gubun=K,2009.06 (10년형),"166,000 km",가솔린,"3,778 cc (303마력)",흰색,불가,840만원,24,유,무,유,무,무,유,무,유,무,유,미등록,,,,,,,,,
